id_Familia,Departamento,Clase,Familia,Categoria,Subcategoria
2533010,BICICLETAS/BEBES/AUTOMOTRIZ,HERRAMIENTAS MANUALES,JUEGO DE BROCAS,Transporte y Movilidad,Herramientas
2533015,BICICLETAS/BEBES/AUTOMOTRIZ,HERRAMIENTAS MANUALES,JUEGO DE LLAVES,Transporte y Movilidad,Herramientas
2533016,BICICLETAS/BEBES/AUTOMOTRIZ,HERRAMIENTAS MANUALES,JUEGO DE PINZAS,Transporte y Movilidad,Herramientas
2533020,BICICLETAS/BEBES/AUTOMOTRIZ,HERRAMIENTAS MANUALES,DESARMADORES,Transporte y Movilidad,Herramientas
2533025,BICICLETAS/BEBES/AUTOMOTRIZ,HERRAMIENTAS MANUALES,MULTIHERRAMIENTAS,Transporte y Movilidad,Herramientas
2533030,BICICLETAS/BEBES/AUTOMOTRIZ,HERRAMIENTAS MANUALES,CAJA PARA HERRAMIENTAS,Transporte y Movilidad,Herramientas
2533035,BICICLETAS/BEBES/AUTOMOTRIZ,HERRAMIENTAS MANUALES,ESCALERA,Transporte y Movilidad,Herramientas
2533040,BICICLETAS/BEBES/AUTOMOTRIZ,HERRAMIENTAS MANUALES,VARIOS HERRAM MANUALES,Transporte y Movilidad,Herramientas
2533050,BICICLETAS/BEBES/AUTOMOTRIZ,HERRAMIENTAS MANUALES,JARDINERIA,Transporte y Movilidad,Herramientas
2533060,BICICLETAS/BEBES/AUTOMOTRIZ,HERRAMIENTAS MANUALES,COPPEL.COM HERRA MANUAL,Transporte y Movilidad,Herramientas
2535005,BICICLETAS/BEBES/AUTOMOTRIZ,FOCOS,FOCO 13-14 W,"Juguetes, Bebés y Aparatos de Ejercicio",Focos
2535010,BICICLETAS/BEBES/AUTOMOTRIZ,FOCOS,TWISTER 23-26 W,"Juguetes, Bebés y Aparatos de Ejercicio",Focos
2535015,BICICLETAS/BEBES/AUTOMOTRIZ,FOCOS,FOCO 15 W,"Juguetes, Bebés y Aparatos de Ejercicio",Focos
2535020,BICICLETAS/BEBES/AUTOMOTRIZ,FOCOS,FOCO LED,"Juguetes, Bebés y Aparatos de Ejercicio",Focos
2540005,BICICLETAS/BEBES/AUTOMOTRIZ,PINTURA E IMPERMEABILIZANTE,LITRO,Transporte y Movilidad,Herramientas
2540010,BICICLETAS/BEBES/AUTOMOTRIZ,PINTURA E IMPERMEABILIZANTE,GALON,Transporte y Movilidad,Herramientas
2540015,BICICLETAS/BEBES/AUTOMOTRIZ,PINTURA E IMPERMEABILIZANTE,IMPERMEABILIZANTE GALON,Transporte y Movilidad,Herramientas
2540020,BICICLETAS/BEBES/AUTOMOTRIZ,PINTURA E IMPERMEABILIZANTE,IMPERMEABILIZANTE CUBETA,Transporte y Movilidad,Herramientas
2540025,BICICLETAS/BEBES/AUTOMOTRIZ,PINTURA E IMPERMEABILIZANTE,ACCESORIOS,Transporte y Movilidad,Herramientas
2580020,BICICLETAS/BEBES/AUTOMOTRIZ,MOTOCICLETAS,TRABAJO,Transporte y Movilidad,Motos
2580025,BICICLETAS/BEBES/AUTOMOTRIZ,MOTOCICLETAS,URBANA,Transporte y Movilidad,Motos
2580040,BICICLETAS/BEBES/AUTOMOTRIZ,MOTOCICLETAS,SCOOTER,Transporte y Movilidad,Motos
2580045,BICICLETAS/BEBES/AUTOMOTRIZ,MOTOCICLETAS,DEPORTIVA,Transporte y Movilidad,Motos
2580050,BICICLETAS/BEBES/AUTOMOTRIZ,MOTOCICLETAS,CHOPPER,Transporte y Movilidad,Motos
2580052,BICICLETAS/BEBES/AUTOMOTRIZ,MOTOCICLETAS,CAFE RACER,Transporte y Movilidad,Motos
2580055,BICICLETAS/BEBES/AUTOMOTRIZ,MOTOCICLETAS,SEMIAUTOMATICA,Transporte y Movilidad,Motos
2580060,BICICLETAS/BEBES/AUTOMOTRIZ,MOTOCICLETAS,JAPONESAS,Transporte y Movilidad,Motos
2580070,BICICLETAS/BEBES/AUTOMOTRIZ,MOTOCICLETAS,DOBLE PROPOSITO,Transporte y Movilidad,Motos
2580075,BICICLETAS/BEBES/AUTOMOTRIZ,MOTOCICLETAS,CUATRIMOTOS,Transporte y Movilidad,Motos
2580099,BICICLETAS/BEBES/AUTOMOTRIZ,MOTOCICLETAS,MOTOCICLETA,Transporte y Movilidad,Motos
2581010,BICICLETAS/BEBES/AUTOMOTRIZ,CASCOS,FULL,Transporte y Movilidad,Accesorios Motos
2581015,BICICLETAS/BEBES/AUTOMOTRIZ,CASCOS,INFANTIL,Transporte y Movilidad,Accesorios Motos
2581020,BICICLETAS/BEBES/AUTOMOTRIZ,CASCOS,CACHUCHA,Transporte y Movilidad,Accesorios Motos
2581030,BICICLETAS/BEBES/AUTOMOTRIZ,CASCOS,FLIP-UP,Transporte y Movilidad,Accesorios Motos
2581035,BICICLETAS/BEBES/AUTOMOTRIZ,CASCOS,FLIP UP DOT,Transporte y Movilidad,Accesorios Motos
2581040,BICICLETAS/BEBES/AUTOMOTRIZ,CASCOS,3/4 CARA,Transporte y Movilidad,Accesorios Motos
2581050,BICICLETAS/BEBES/AUTOMOTRIZ,CASCOS,CROSS,Transporte y Movilidad,Accesorios Motos
2582010,BICICLETAS/BEBES/AUTOMOTRIZ,CAJAS MOTOS,MALETEROS,Transporte y Movilidad,Accesorios Motos
2582020,BICICLETAS/BEBES/AUTOMOTRIZ,CAJAS MOTOS,REPARTO,Transporte y Movilidad,Accesorios Motos
2583010,BICICLETAS/BEBES/AUTOMOTRIZ,CANDADOS,CANDADOS,Transporte y Movilidad,Accesorios Motos
2584002,BICICLETAS/BEBES/AUTOMOTRIZ,SEGUROS,POLIZAS SEGUROS RESP. CIVIL,Transporte y Movilidad,Accesorios Motos
2585001,BICICLETAS/BEBES/AUTOMOTRIZ,LLANTAS MOTOCICLETA,LLANTAS MOTOCICLETA,Transporte y Movilidad,Accesorios Motos
2586010,BICICLETAS/BEBES/AUTOMOTRIZ,GUANTES,GUANTES TELA,Transporte y Movilidad,Accesorios Motos
2586020,BICICLETAS/BEBES/AUTOMOTRIZ,GUANTES,GUANTES PIEL,Transporte y Movilidad,Accesorios Motos
2587001,BICICLETAS/BEBES/AUTOMOTRIZ,PETOS,PETOS Y CHAMARRAS,Transporte y Movilidad,Accesorios Motos
2589001,BICICLETAS/BEBES/AUTOMOTRIZ,ACCESORIOS MOTOS,ACCESORIO MOTOS,Transporte y Movilidad,Accesorios Motos
2590001,BICICLETAS/BEBES/AUTOMOTRIZ,MOVILIDAD ELECTRICA,PATINETA ELECTRICA,Transporte y Movilidad,Movilidad Electrica
2590005,BICICLETAS/BEBES/AUTOMOTRIZ,MOVILIDAD ELECTRICA,BICI ELECTRICA,Transporte y Movilidad,Movilidad Electrica
2590010,BICICLETAS/BEBES/AUTOMOTRIZ,MOVILIDAD ELECTRICA,SCOOTER ELECTRICO,Transporte y Movilidad,Movilidad Electrica
2590015,BICICLETAS/BEBES/AUTOMOTRIZ,MOVILIDAD ELECTRICA,MOTO ELECTRICA,Transporte y Movilidad,Movilidad Electrica
2590020,BICICLETAS/BEBES/AUTOMOTRIZ,MOVILIDAD ELECTRICA,MOVILIDAD  INFANTIL,Transporte y Movilidad,Movilidad Electrica
2604001,LINEA BLANCA,CALENTADORES DE AGUA,CALENTADOR GAS LP-LEÑA,Línea Blanca,Clima y Ventilación
2606008,LINEA BLANCA,ESTUFAS,DE 30 BAJA,Línea Blanca,Línea Blanca
2608003,LINEA BLANCA,HORNO P/EMPOTRAR,DE 20 Y 24,Línea Blanca,Línea Blanca
2611004,LINEA BLANCA,REFRIGERADOR,2 PTAS SEMIAUT,Línea Blanca,Línea Blanca
2620010,LINEA BLANCA,AIRES ACONDICIONADOS,VENTANA .5 Y .75 TON 110V,Línea Blanca,Clima y Ventilación
2620015,LINEA BLANCA,AIRES ACONDICIONADOS,VENTANA 1 TON 110V,Línea Blanca,Clima y Ventilación
2620020,LINEA BLANCA,AIRES ACONDICIONADOS,VENTANA 1 TON 220V,Línea Blanca,Clima y Ventilación
2620025,LINEA BLANCA,AIRES ACONDICIONADOS,VENTANA 1.5 TON 220V,Línea Blanca,Clima y Ventilación
2620030,LINEA BLANCA,AIRES ACONDICIONADOS,VENTANA 2 TON 220V,Línea Blanca,Clima y Ventilación
2620035,LINEA BLANCA,AIRES ACONDICIONADOS,MINISPLIT 1 TON 110V,Línea Blanca,Clima y Ventilación
2620036,LINEA BLANCA,AIRES ACONDICIONADOS,INVERTER 1 TON 110-220 V,Línea Blanca,Clima y Ventilación
2620040,LINEA BLANCA,AIRES ACONDICIONADOS,MINISPLIT 1 TON 220V,Línea Blanca,Clima y Ventilación
2620045,LINEA BLANCA,AIRES ACONDICIONADOS,MINISPLIT 1.5 TON 220V,Línea Blanca,Clima y Ventilación
2620046,LINEA BLANCA,AIRES ACONDICIONADOS,INVERTER 1.5-2 TON 220V,Línea Blanca,Clima y Ventilación
2620050,LINEA BLANCA,AIRES ACONDICIONADOS,MINISPLIT 2 TON 220V,Línea Blanca,Clima y Ventilación
2620055,LINEA BLANCA,AIRES ACONDICIONADOS,PORTATILES,Línea Blanca,Clima y Ventilación
2620060,LINEA BLANCA,AIRES ACONDICIONADOS,FRIO/CALOR,Línea Blanca,Clima y Ventilación
2620061,LINEA BLANCA,AIRES ACONDICIONADOS,INVERTER FRIO/CALOR,Línea Blanca,Clima y Ventilación
2620065,LINEA BLANCA,AIRES ACONDICIONADOS,AIRES ACONDICIONADOS .COM,Línea Blanca,Clima y Ventilación
2625010,LINEA BLANCA,COOLER,PORTATIL/PLASTICO,Línea Blanca,Clima y Ventilación
2625015,LINEA BLANCA,COOLER,PORTATIL METALICO,Línea Blanca,Clima y Ventilación
2625020,LINEA BLANCA,COOLER,VENTANA,Línea Blanca,Clima y Ventilación
2625025,LINEA BLANCA,COOLER,DUCTO HORIZONTAL,Línea Blanca,Clima y Ventilación
2625030,LINEA BLANCA,COOLER,DUCTO VERTICAL,Línea Blanca,Clima y Ventilación
2630010,LINEA BLANCA,VENTILADORES,PEDESTAL PLASTICO,Línea Blanca,Clima y Ventilación
2630015,LINEA BLANCA,VENTILADORES,PEDESTAL METALICO,Línea Blanca,Clima y Ventilación
2630020,LINEA BLANCA,VENTILADORES,TORRE,Línea Blanca,Clima y Ventilación
2630025,LINEA BLANCA,VENTILADORES,MESA,Línea Blanca,Clima y Ventilación
2630030,LINEA BLANCA,VENTILADORES,PISO PLASTICO,Línea Blanca,Clima y Ventilación
2630035,LINEA BLANCA,VENTILADORES,PISO METALICO,Línea Blanca,Clima y Ventilación
2630040,LINEA BLANCA,VENTILADORES,TECHO BASICO,Línea Blanca,Clima y Ventilación
2630045,LINEA BLANCA,VENTILADORES,TECHO DECORATIVO,Línea Blanca,Clima y Ventilación
2635010,LINEA BLANCA,CALENTADORES DE AGUA,DEPOSITO LP,Línea Blanca,Clima y Ventilación
2635015,LINEA BLANCA,CALENTADORES DE AGUA,DEPOSITO ELECTRICO,Línea Blanca,Clima y Ventilación
2635020,LINEA BLANCA,CALENTADORES DE AGUA,DEPOSITO NATURAL,Línea Blanca,Clima y Ventilación
2635025,LINEA BLANCA,CALENTADORES DE AGUA,ALTA RECUPERACION LP,Línea Blanca,Clima y Ventilación
2635030,LINEA BLANCA,CALENTADORES DE AGUA,ALTA RECUPERACION NAT,Línea Blanca,Clima y Ventilación
2635035,LINEA BLANCA,CALENTADORES DE AGUA,INSTANTANEO LP,Línea Blanca,Clima y Ventilación
2635040,LINEA BLANCA,CALENTADORES DE AGUA,INSTANTANEO NATURAL,Línea Blanca,Clima y Ventilación
2635050,LINEA BLANCA,CALENTADORES DE AGUA,CALENTADORES DE AGUA .COM,Línea Blanca,Clima y Ventilación
2640010,LINEA BLANCA,CALEFACTORES DE AMBIENTE,CALEFACTOR ELECTRICO,Línea Blanca,Clima y Ventilación
2640015,LINEA BLANCA,CALEFACTORES DE AMBIENTE,CALEFACTOR LP,Línea Blanca,Clima y Ventilación
2640020,LINEA BLANCA,CALEFACTORES DE AMBIENTE,CALEFACTOR NATURAL,Línea Blanca,Clima y Ventilación
2645010,LINEA BLANCA,ESTUFAS,GABINETE,Línea Blanca,Línea Blanca
2645015,LINEA BLANCA,ESTUFAS,ESTUFAS DE 20,Línea Blanca,Línea Blanca
2645020,LINEA BLANCA,ESTUFAS,ESTUFAS DE 30,Línea Blanca,Línea Blanca
2645025,LINEA BLANCA,ESTUFAS,EXHIBICION DE ESTUFAS,Línea Blanca,Línea Blanca
2645030,LINEA BLANCA,ESTUFAS,ESTUFAS DE EMPOTRE 20,Línea Blanca,Línea Blanca
2645035,LINEA BLANCA,ESTUFAS,ESTUFAS DE EMPOTRE 30,Línea Blanca,Línea Blanca
2645040,LINEA BLANCA,ESTUFAS,ESTUFAS COPPEL.COM,Línea Blanca,Línea Blanca
2650010,LINEA BLANCA,MICROONDAS,.7 PIES Y MENORES,Línea Blanca,Línea Blanca
2650015,LINEA BLANCA,MICROONDAS,.8 A 1.1 PIES,Línea Blanca,Línea Blanca
2650020,LINEA BLANCA,MICROONDAS,1.2 A 1.4 PIES,Línea Blanca,Línea Blanca
2650025,LINEA BLANCA,MICROONDAS,1.5 PIES Y MAYORES,Línea Blanca,Línea Blanca
2650030,LINEA BLANCA,MICROONDAS,MICROONDAS.COM,Línea Blanca,Línea Blanca
2655010,LINEA BLANCA,EMPOTRE,PARRILLAS EMPOTRE,Línea Blanca,Línea Blanca
2655015,LINEA BLANCA,EMPOTRE,HORNO EMPOTRE,Línea Blanca,Línea Blanca
2655020,LINEA BLANCA,EMPOTRE,CAMPANAS 20,Línea Blanca,Línea Blanca
2655025,LINEA BLANCA,EMPOTRE,CAMPANAS 30,Línea Blanca,Línea Blanca
2655030,LINEA BLANCA,EMPOTRE,CAMPANAS DE EXHIBICION,Línea Blanca,Línea Blanca
2655040,LINEA BLANCA,EMPOTRE,CAMPANAS COPPEL.COM,Línea Blanca,Línea Blanca
2655045,LINEA BLANCA,EMPOTRE,PARRILLAS COPPEL.COM,Línea Blanca,Línea Blanca
2660010,LINEA BLANCA,ESTUFAS DE MESA,2 QUEMADORES,Línea Blanca,Línea Blanca
2660015,LINEA BLANCA,ESTUFAS DE MESA,4 QUEMADORES,Línea Blanca,Línea Blanca
2660020,LINEA BLANCA,ESTUFAS DE MESA,5 QUEMADORES O MAS,Línea Blanca,Línea Blanca
2660025,LINEA BLANCA,ESTUFAS DE MESA,ESTUFAS DE MESA .COM,Línea Blanca,Línea Blanca
2665010,LINEA BLANCA,REFRIGERADORES,FRIGOBAR,Línea Blanca,Línea Blanca
2665015,LINEA BLANCA,REFRIGERADORES,1 PTA SEMIAUTOMATICO,Línea Blanca,Línea Blanca
2665020,LINEA BLANCA,REFRIGERADORES,8-10 PIES,Línea Blanca,Línea Blanca
2665025,LINEA BLANCA,REFRIGERADORES,11-14 PIES,Línea Blanca,Línea Blanca
2665030,LINEA BLANCA,REFRIGERADORES,15-19 PIES,Línea Blanca,Línea Blanca
2665035,LINEA BLANCA,REFRIGERADORES,FRENCH DOOR,Línea Blanca,Línea Blanca
2665040,LINEA BLANCA,REFRIGERADORES,DUPLEX,Línea Blanca,Línea Blanca
2665045,LINEA BLANCA,REFRIGERADORES,CONGELADOR,Línea Blanca,Línea Blanca
2665050,LINEA BLANCA,REFRIGERADORES,COMERCIALES,Línea Blanca,Línea Blanca
2665055,LINEA BLANCA,REFRIGERADORES,REFRIGERADORES COPPEL.COM,Línea Blanca,Línea Blanca
2670010,LINEA BLANCA,LAVADORAS,TINA REDONDA,Línea Blanca,Línea Blanca
2670015,LINEA BLANCA,LAVADORAS,AUTOMATICA TRADICIONAL,Línea Blanca,Línea Blanca
2670020,LINEA BLANCA,LAVADORAS,AUTOMATICA DIGITALES,Línea Blanca,Línea Blanca
2670025,LINEA BLANCA,LAVADORAS,DOBLE TINA,Línea Blanca,Línea Blanca
2670030,LINEA BLANCA,LAVADORAS,CENTRIFUGA,Línea Blanca,Línea Blanca
2670035,LINEA BLANCA,LAVADORAS,SECADORAS,Línea Blanca,Línea Blanca
2670040,LINEA BLANCA,LAVADORAS,CENTRO DE LAVADO,Línea Blanca,Línea Blanca
2670045,LINEA BLANCA,LAVADORAS,CARGA FRONTAL,Línea Blanca,Línea Blanca
2670050,LINEA BLANCA,LAVADORAS,LAVADORAS COPPEL.COM,Línea Blanca,Línea Blanca
2675010,LINEA BLANCA,ENFRIADORES,ENFRIADORES DE PISO,Línea Blanca,Clima y Ventilación
2675015,LINEA BLANCA,ENFRIADORES,ENFRIADORES DE MESA,Línea Blanca,Clima y Ventilación
2675020,LINEA BLANCA,ENFRIADORES,ENFRIADORES .COM,Línea Blanca,Clima y Ventilación
2680010,LINEA BLANCA,VARIOS,VARIOS,Línea Blanca,Línea Blanca
2680020,LINEA BLANCA,VARIOS,HIPOTECA VERDE,Línea Blanca,Línea Blanca
2701001,RELOJERIA,RELOJ DAMA,D PLASTICO ANALOGO,Joyería y Relojería,Relojeria
2701002,RELOJERIA,RELOJ DAMA,D PLASTICO DIGITAL,Joyería y Relojería,Relojeria
2701003,RELOJERIA,RELOJ DAMA,D METAL ANALOGO/DIGITAL MULTIF,Joyería y Relojería,Relojeria
2701004,RELOJERIA,RELOJ DAMA,D METAL ANALOGO EXT. PIEL,Joyería y Relojería,Relojeria
2701005,RELOJERIA,RELOJ DAMA,D METAL PLATEADO AN,Joyería y Relojería,Relojeria
2701006,RELOJERIA,RELOJ DAMA,D METAL COMBINADO ANALOGO,Joyería y Relojería,Relojeria
2701007,RELOJERIA,RELOJ DAMA,D METAL DORADO ANALOGO,Joyería y Relojería,Relojeria
2701009,RELOJERIA,RELOJ DAMA,D METAL DIGITAL MULTIFUNCIONES,Joyería y Relojería,Relojeria
2701011,RELOJERIA,RELOJ DAMA,D METAL ANALOGO EXT. PLASTICO,Joyería y Relojería,Relojeria
2701012,RELOJERIA,RELOJ DAMA,D METAL ANALOGO EXT.TELA,Joyería y Relojería,Relojeria
2701013,RELOJERIA,RELOJ DAMA,SET EXTENSIBLE INTERCAMBIABLE,Joyería y Relojería,Relojeria
2701014,RELOJERIA,RELOJ DAMA,SET ACCESORIOS,Joyería y Relojería,Relojeria
2701015,RELOJERIA,RELOJ DAMA,D SMART,Joyería y Relojería,Relojeria
2701016,RELOJERIA,RELOJ DAMA,D METAL ANALOGO ORO ROSA/BRONC,Joyería y Relojería,Relojeria
2701017,RELOJERIA,RELOJ DAMA,D METAL ANALOGO GRIS/NEGRO,Joyería y Relojería,Relojeria
2701018,RELOJERIA,RELOJ DAMA,EXCLUSIVOS .COM,Joyería y Relojería,Relojeria
2702001,RELOJERIA,RELOJ CABALLERO,C PLASTICO ANALOGO,Joyería y Relojería,Relojeria
2702002,RELOJERIA,RELOJ CABALLERO,C PLASTICO DIGITAL,Joyería y Relojería,Relojeria
2702003,RELOJERIA,RELOJ CABALLERO,C PLASTICO ANALOGO/ DIG MULTIF,Joyería y Relojería,Relojeria
2702004,RELOJERIA,RELOJ CABALLERO,C METAL ANALOGO EXT. PIEL,Joyería y Relojería,Relojeria
2702005,RELOJERIA,RELOJ CABALLERO,C METAL PLATEADO ANALOGO,Joyería y Relojería,Relojeria
2702006,RELOJERIA,RELOJ CABALLERO,C METAL ANALOGO/DIGITAL MULTIF,Joyería y Relojería,Relojeria
2702007,RELOJERIA,RELOJ CABALLERO,C METAL COMBINADO ANALOGO,Joyería y Relojería,Relojeria
2702008,RELOJERIA,RELOJ CABALLERO,C METAL DORADO ANALOGO,Joyería y Relojería,Relojeria
2702009,RELOJERIA,RELOJ CABALLERO,C METAL ANALOGO PLASTICO,Joyería y Relojería,Relojeria
2702010,RELOJERIA,RELOJ CABALLERO,C METAL DIGITAL,Joyería y Relojería,Relojeria
2702011,RELOJERIA,RELOJ CABALLERO,C METAL DIGITAL EXT. PIEL,Joyería y Relojería,Relojeria
2702013,RELOJERIA,RELOJ CABALLERO,C METAL ANALOGO EXT. TELA,Joyería y Relojería,Relojeria
2702014,RELOJERIA,RELOJ CABALLERO,SET EXTENSIBLE INTERCAMBIABLE,Joyería y Relojería,Relojeria
2702015,RELOJERIA,RELOJ CABALLERO,SET ACCESORIOS,Joyería y Relojería,Relojeria
2702016,RELOJERIA,RELOJ CABALLERO,C SMART,Joyería y Relojería,Relojeria
2702017,RELOJERIA,RELOJ CABALLERO,C METAL ANALOGO GRIS/NEGRO,Joyería y Relojería,Relojeria
2702018,RELOJERIA,RELOJ CABALLERO,EXCLUSIVOS .COM,Joyería y Relojería,Relojeria
2703003,RELOJERIA,RELOJ NIÑOS,RELOJ NIÑA,Joyería y Relojería,Relojeria
2703004,RELOJERIA,RELOJ NIÑOS,RELOJ NIÑO,Joyería y Relojería,Relojeria
2703005,RELOJERIA,RELOJ NIÑOS,METAL ANALOGO EXT PLAST NINA,Joyería y Relojería,Relojeria
2703006,RELOJERIA,RELOJ NIÑOS,METAL ANALOGO EXT PLAST NINO,Joyería y Relojería,Relojeria
2703007,RELOJERIA,RELOJ NIÑOS,PLASTICO DIGITAL EXTPLAST NINA,Joyería y Relojería,Relojeria
2703008,RELOJERIA,RELOJ NIÑOS,PLASTICO DIGITAL EXTPLAST NINO,Joyería y Relojería,Relojeria
2801001,JOYERIA,ANILLOS DAMA,ANILLO DAMA SOLITARIO 10K,Joyería y Relojería,Joyería
2801004,JOYERIA,ANILLOS DAMA,ANILLO NIÑA 10K,Joyería y Relojería,Joyería
2801023,JOYERIA,ANILLOS DAMA,ANILLO DAMA 10K BODA,Joyería y Relojería,Joyería
2801090,JOYERIA,ANILLOS DAMA,EXCLUSIVOS .COM,Joyería y Relojería,Joyería
2803001,JOYERIA,ARGOLLAS MATRIMONIO,ARGOLLA 10K  5-7,Joyería y Relojería,Joyería
2803002,JOYERIA,ARGOLLAS MATRIMONIO,ARGOLLA 10K  8-10,Joyería y Relojería,Joyería
2803003,JOYERIA,ARGOLLAS MATRIMONIO,ARGOLLA 10K   11-13,Joyería y Relojería,Joyería
2803004,JOYERIA,ARGOLLAS MATRIMONIO,ARGOLLA 14K 5-7½,Joyería y Relojería,Joyería
2803005,JOYERIA,ARGOLLAS MATRIMONIO,ARGOLLA 14K  8-10½,Joyería y Relojería,Joyería
2803006,JOYERIA,ARGOLLAS MATRIMONIO,ARGOLLA 14K   11-13,Joyería y Relojería,Joyería
2803090,JOYERIA,ARGOLLAS MATRIMONIO,EXCLUSIVOS .COM,Joyería y Relojería,Joyería
2804001,JOYERIA,ACCESORIOS,ESTUCHES,Joyería y Relojería,Joyería
2804002,JOYERIA,ACCESORIOS,FRANELAS,Joyería y Relojería,Joyería
2804003,JOYERIA,ACCESORIOS,ACCESORIOS BODA,Joyería y Relojería,Joyería
2804004,JOYERIA,ACCESORIOS,ESTUCHES DE REGALO,Joyería y Relojería,Joyería
2804090,JOYERIA,ACCESORIOS,EXCLUSIVOS .COM,Joyería y Relojería,Joyería
2805005,JOYERIA,ARETES,BROQUEL 14K,Joyería y Relojería,Joyería
2805020,JOYERIA,ARETES,BROQUEL 10K BAUTIZO,Joyería y Relojería,Joyería
2805021,JOYERIA,ARETES,BROQUEL 10K 1ERA COMUNION,Joyería y Relojería,Joyería
2805022,JOYERIA,ARETES,BROQUEL 10K XV AÑOS,Joyería y Relojería,Joyería
2805023,JOYERIA,ARETES,BROQUEL 10K REGALOS ELLA,Joyería y Relojería,Joyería
2805025,JOYERIA,ARETES,ARETES 10K XV AÑOS,Joyería y Relojería,Joyería
2805026,JOYERIA,ARETES,ARETES 10K REGALOS ELLA,Joyería y Relojería,Joyería
2805028,JOYERIA,ARETES,ARRACADA 10K XV AÑOS,Joyería y Relojería,Joyería
2805029,JOYERIA,ARETES,ARRACADA 10K REGALOS ELLA,Joyería y Relojería,Joyería
2805030,JOYERIA,ARETES,BROQUEL 14K BAUTIZO,Joyería y Relojería,Joyería
2805031,JOYERIA,ARETES,BROQUEL 14K 1ERA.COMUNION,Joyería y Relojería,Joyería
2805033,JOYERIA,ARETES,BROQUEL 14K REGALOS ELLA,Joyería y Relojería,Joyería
2805035,JOYERIA,ARETES,ARETES 14K XV AÑOS,Joyería y Relojería,Joyería
2805036,JOYERIA,ARETES,ARETES 14K REGALOS ELLA,Joyería y Relojería,Joyería
2805038,JOYERIA,ARETES,ARRACADA 14K  XV AÑOS,Joyería y Relojería,Joyería
2805039,JOYERIA,ARETES,ARRACADA 14K REGALOS ELLA,Joyería y Relojería,Joyería
2805090,JOYERIA,ARETES,EXCLUSIVOS .COM,Joyería y Relojería,Joyería
2806020,JOYERIA,PENDANTIF,PENDANTIF 10K BAUTIZO,Joyería y Relojería,Joyería
2806021,JOYERIA,PENDANTIF,PENDANTIF 10K 1ERA COMUNION,Joyería y Relojería,Joyería
2806022,JOYERIA,PENDANTIF,PENDANTIF 10K XV AÑOS,Joyería y Relojería,Joyería
2806023,JOYERIA,PENDANTIF,PENDANTIF 10K REGALOS ELLA,Joyería y Relojería,Joyería
2806024,JOYERIA,PENDANTIF,PENDANTIF 10K REGALOS EL,Joyería y Relojería,Joyería
2806025,JOYERIA,PENDANTIF,PENDANTIF 14K BAUTIZO,Joyería y Relojería,Joyería
2806026,JOYERIA,PENDANTIF,PENDANTIF 14K 1ERA COMUNION,Joyería y Relojería,Joyería
2806027,JOYERIA,PENDANTIF,PENDANTIF 14K XV AÑOS,Joyería y Relojería,Joyería
2806028,JOYERIA,PENDANTIF,PENDANTIF 14K REGALOS ELLA,Joyería y Relojería,Joyería
2806090,JOYERIA,PENDANTIF,EXCLUSIVOS .COM,Joyería y Relojería,Joyería
2807010,JOYERIA,CADENAS,CADENA 10K BAUTIZO,Joyería y Relojería,Joyería
2807011,JOYERIA,CADENAS,CADENA 10K 1ERA COMUNION,Joyería y Relojería,Joyería
2807012,JOYERIA,CADENAS,CADENA 10K XV AÑOS,Joyería y Relojería,Joyería
2807013,JOYERIA,CADENAS,CADENA 10K REGALOS ELLA,Joyería y Relojería,Joyería
2807014,JOYERIA,CADENAS,CADENA 10K REGALOS EL,Joyería y Relojería,Joyería
2807016,JOYERIA,CADENAS,CADENA 14K 1ERA COMUNION,Joyería y Relojería,Joyería
2807017,JOYERIA,CADENAS,CADENA 14K XV AÑOS,Joyería y Relojería,Joyería
2807018,JOYERIA,CADENAS,CADENA 14K REGALOS ELLA,Joyería y Relojería,Joyería
2807019,JOYERIA,CADENAS,CADENA 14K REGALOS EL,Joyería y Relojería,Joyería
2807020,JOYERIA,CADENAS,COLLAR 10K BAUTIZO,Joyería y Relojería,Joyería
2807021,JOYERIA,CADENAS,COLLAR 10K 1ERA COMUNION,Joyería y Relojería,Joyería
2807022,JOYERIA,CADENAS,COLLAR 10K XV AÑOS,Joyería y Relojería,Joyería
2807023,JOYERIA,CADENAS,COLLAR 10K REGALOS ELLA,Joyería y Relojería,Joyería
2807025,JOYERIA,CADENAS,COLLAR 14K 1ERA COMUNION,Joyería y Relojería,Joyería
2807027,JOYERIA,CADENAS,COLLAR 14K REGALOS ELLA,Joyería y Relojería,Joyería
2807090,JOYERIA,CADENAS,EXCLUSIVOS .COM,Joyería y Relojería,Joyería
2808008,JOYERIA,PULSERAS,PULSERA 14K,Joyería y Relojería,Joyería
2808009,JOYERIA,PULSERAS,ESCLAVA NIÑOS 14K,Joyería y Relojería,Joyería
2808020,JOYERIA,PULSERAS,PULSERA 10K BAUTIZO,Joyería y Relojería,Joyería
2808021,JOYERIA,PULSERAS,PULSERA 10K 1ERA COMUNION,Joyería y Relojería,Joyería
2808022,JOYERIA,PULSERAS,PULSERA 10K XV AÑOS,Joyería y Relojería,Joyería
2808023,JOYERIA,PULSERAS,PULSERA 10K REGALOS ELLA,Joyería y Relojería,Joyería
2808024,JOYERIA,PULSERAS,PULSERA 10K REGALOS EL,Joyería y Relojería,Joyería
